dt,datetime,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon
1681416000,2023-04-13 23:00:00,11.910000000000025,10.850000000000023,1002,65,10.010000000000048,13.25,1.54,130,0,800,Clear,clear sky,01n
1681419600,2023-04-14 00:00:00,11.390000000000043,10.390000000000043,1001,69,8.010000000000048,12.220000000000027,1.54,40,0,800,Clear,clear sky,01n
1681423200,2023-04-14 01:00:00,11.28000000000003,10.340000000000032,1002,72,8.050000000000011,12.78000000000003,1.54,60,0,800,Clear,clear sky,01n
1681426800,2023-04-14 02:00:00,10.79000000000002,9.830000000000041,1001,73,7.010000000000048,11.670000000000016,2.06,40,0,800,Clear,clear sky,01n
1681430400,2023-04-14 03:00:00,10.439999999999998,9.450000000000045,1002,73,7.010000000000048,12.140000000000043,2.06,360,0,800,Clear,clear sky,01n
1681434000,2023-04-14 04:00:00,9.210000000000036,7.510000000000048,1002,76,6.010000000000048,10.480000000000018,3.09,360,0,800,Clear,clear sky,01n
1681437600,2023-04-14 05:00:00,8.75,8.180000000000007,1002,78,6.010000000000048,9.920000000000016,1.54,40,0,800,Clear,clear sky,01n
1681441200,2023-04-14 06:00:00,8.560000000000002,7.960000000000036,1002,80,6.6299999999999955,10.480000000000018,1.54,20,0,800,Clear,clear sky,01n
1681444800,2023-04-14 07:00:00,8.32000000000005,7.180000000000007,1002,80,6.010000000000048,10.480000000000018,2.06,50,0,800,Clear,clear sky,01d
1681448400,2023-04-14 08:00:00,9.260000000000048,7.550000000000011,1002,80,7.7900000000000205,10.0,3.13,50,0,800,Clear,clear sky,01d
1681452000,2023-04-14 09:00:00,11.879999999999995,10.950000000000045,1003,70,10.010000000000048,13.25,4.12,60,0,800,Clear,clear sky,01d
1681455600,2023-04-14 10:00:00,14.640000000000043,13.75,1003,61,12.79000000000002,16.07000000000005,6.26,60,0,800,Clear,clear sky,01d
1681459200,2023-04-14 11:00:00,17.04000000000002,16.180000000000007,1003,53,15.010000000000048,18.879999999999995,5.81,70,0,800,Clear,clear sky,01d
1681462800,2023-04-14 12:00:00,18.150000000000034,17.430000000000007,1002,54,17.010000000000048,19.430000000000007,5.81,60,0,800,Clear,clear sky,01d
1681466400,2023-04-14 13:00:00,18.600000000000023,17.82000000000005,1001,50,17.79000000000002,18.850000000000023,6.71,60,0,800,Clear,clear sky,01d
1681470000,2023-04-14 14:00:00,20.02000000000004,19.379999999999995,1000,50,17.79000000000002,22.140000000000043,7.72,60,0,800,Clear,clear sky,01d
1681473600,2023-04-14 15:00:00,21.470000000000027,20.930000000000007,1001,48,19.360000000000014,23.33000000000004,8.23,80,0,800,Clear,clear sky,01d
1681477200,2023-04-14 16:00:00,22.28000000000003,21.900000000000034,1000,51,20.480000000000018,24.439999999999998,7.72,100,0,800,Clear,clear sky,01d
1681480800,2023-04-14 17:00:00,21.420000000000016,21.05000000000001,999,55,19.960000000000036,23.25,6.71,90,0,800,Clear,clear sky,01d
1681484400,2023-04-14 18:00:00,22.010000000000048,21.55000000000001,999,49,20.52000000000004,23.25,4.63,90,20,801,Clouds,few clouds,02d
1681488000,2023-04-14 19:00:00,20.260000000000048,19.75,1000,54,19.400000000000034,21.120000000000005,5.14,180,20,801,Clouds,few clouds,02d
1681491600,2023-04-14 20:00:00,17.439999999999998,16.680000000000007,1001,55,16.590000000000032,20.010000000000048,4.12,220,40,802,Clouds,scattered clouds,03n
1681495200,2023-04-14 21:00:00,14.870000000000005,14.03000000000003,1002,62,14.360000000000014,15.560000000000002,10.8,300,75,803,Clouds,broken clouds,04n
1681498800,2023-04-14 22:00:00,14.160000000000025,13.300000000000011,1004,64,12.050000000000011,16.03000000000003,5.14,290,20,801,Clouds,few clouds,02n
1681502400,2023-04-14 23:00:00,13.5,12.680000000000007,1003,68,12.050000000000011,14.439999999999998,4.63,300,0,800,Clear,clear sky,01n
1681506000,2023-04-15 00:00:00,12.920000000000016,12.120000000000005,1003,71,11.629999999999995,13.890000000000043,2.57,360,0,800,Clear,clear sky,01n
1681509600,2023-04-15 01:00:00,12.220000000000027,11.430000000000007,1003,74,9.960000000000036,13.330000000000041,2.06,210,0,800,Clear,clear sky,01n
1681513200,2023-04-15 02:00:00,11.980000000000018,11.189999999999998,1003,75,9.960000000000036,13.330000000000041,2.06,180,0,800,Clear,clear sky,01n
1681516800,2023-04-15 03:00:00,11.879999999999995,11.03000000000003,1003,73,9.400000000000034,13.330000000000041,0.51,0,0,800,Clear,clear sky,01n
1681520400,2023-04-15 04:00:00,11.160000000000025,10.29000000000002,1003,75,8.850000000000023,12.220000000000027,2.06,350,0,800,Clear,clear sky,01n
1681524000,2023-04-15 05:00:00,10.879999999999995,10.090000000000032,1005,79,8.29000000000002,13.810000000000002,1.03,0,0,800,Clear,clear sky,01n
1681527600,2023-04-15 06:00:00,10.75,9.939999999999998,1003,79,7.7900000000000205,13.25,1.54,80,0,800,Clear,clear sky,01n
1681531200,2023-04-15 07:00:00,9.840000000000032,9.840000000000032,1004,81,7.050000000000011,12.700000000000045,1.03,330,0,800,Clear,clear sky,01d
1681534800,2023-04-15 08:00:00,11.25,10.490000000000009,1004,79,8.900000000000034,13.25,1.03,0,0,800,Clear,clear sky,01d
1681538400,2023-04-15 09:00:00,12.900000000000034,12.150000000000034,1005,73,10.050000000000011,14.360000000000014,1.54,360,0,800,Clear,clear sky,01d
1681542000,2023-04-15 10:00:00,14.400000000000034,13.590000000000032,1006,65,12.010000000000048,16.590000000000032,0.51,0,0,800,Clear,clear sky,01d
1681545600,2023-04-15 11:00:00,16.75,16.0,1006,58,13.050000000000011,19.430000000000007,1.54,350,0,800,Clear,clear sky,01d
1681549200,2023-04-15 12:00:00,18.370000000000005,17.590000000000032,1007,51,16.010000000000048,19.99000000000001,2.24,246,0,800,Clear,clear sky,01d
1681552800,2023-04-15 13:00:00,19.710000000000036,18.939999999999998,1007,46,17.79000000000002,21.660000000000025,3.13,250,0,800,Clear,clear sky,01d
1681556400,2023-04-15 14:00:00,19.57000000000005,18.730000000000018,1005,44,18.900000000000034,19.920000000000016,4.12,260,0,800,Clear,clear sky,01d
1681560000,2023-04-15 15:00:00,20.310000000000002,19.410000000000025,1006,39,18.900000000000034,21.07000000000005,5.14,250,0,800,Clear,clear sky,01d
1681563600,2023-04-15 16:00:00,20.610000000000014,19.640000000000043,1006,35,20.010000000000048,21.160000000000025,5.81,260,0,800,Clear,clear sky,01d
1681567200,2023-04-15 17:00:00,19.960000000000036,18.870000000000005,1006,33,19.920000000000016,21.160000000000025,6.17,250,0,800,Clear,clear sky,01d
1681570800,2023-04-15 18:00:00,20.340000000000032,19.340000000000032,1006,35,19.400000000000034,21.110000000000014,5.14,240,0,800,Clear,clear sky,01d
1681574400,2023-04-15 19:00:00,19.720000000000027,18.640000000000043,1006,34,18.810000000000002,20.55000000000001,4.63,240,0,800,Clear,clear sky,01d
1681578000,2023-04-15 20:00:00,17.710000000000036,16.55000000000001,1006,39,14.960000000000036,19.010000000000048,2.57,220,0,800,Clear,clear sky,01n
1681581600,2023-04-15 21:00:00,15.939999999999998,14.79000000000002,1006,46,13.939999999999998,16.590000000000032,0,0,0,800,Clear,clear sky,01n
1681585200,2023-04-15 22:00:00,14.689999999999998,13.600000000000023,1006,53,12.010000000000048,16.03000000000003,1.54,10,0,800,Clear,clear sky,01n
1681588800,2023-04-15 23:00:00,14.230000000000018,13.170000000000016,1006,56,12.010000000000048,15.480000000000018,1.54,360,0,800,Clear,clear sky,01n
1681592400,2023-04-16 00:00:00,13.050000000000011,11.870000000000005,1007,56,10.010000000000048,14.920000000000016,1.54,80,0,800,Clear,clear sky,01n
1681596000,2023-04-16 01:00:00,13.340000000000032,12.140000000000043,1007,54,10.010000000000048,16.03000000000003,1.54,60,0,800,Clear,clear sky,01n
1681599600,2023-04-16 02:00:00,12.79000000000002,11.689999999999998,1008,60,10.010000000000048,14.360000000000014,2.06,10,0,800,Clear,clear sky,01n
1681603200,2023-04-16 03:00:00,12.29000000000002,11.189999999999998,1007,62,9.960000000000036,13.810000000000002,2.06,360,0,800,Clear,clear sky,01n
1681606800,2023-04-16 04:00:00,12.04000000000002,11.050000000000011,1005,67,11.010000000000048,12.700000000000045,3.13,10,0,800,Clear,clear sky,01n
1681610400,2023-04-16 05:00:00,10.650000000000034,9.700000000000045,1007,74,8.850000000000023,12.140000000000043,2.06,60,0,800,Clear,clear sky,01n
1681614000,2023-04-16 06:00:00,9.710000000000036,8.090000000000032,1007,83,8.850000000000023,10.550000000000011,3.13,50,0,800,Clear,clear sky,01n
1681617600,2023-04-16 07:00:00,9.680000000000007,7.800000000000011,1007,87,8.900000000000034,10.550000000000011,3.6,60,0,800,Clear,clear sky,01d
1681621200,2023-04-16 08:00:00,10.310000000000002,9.670000000000016,1007,87,9.920000000000016,11.100000000000023,4.12,50,0,800,Clear,clear sky,01d
1681624800,2023-04-16 09:00:00,12.03000000000003,11.510000000000048,1008,85,10.010000000000048,13.810000000000002,5.14,50,0,800,Clear,clear sky,01d
1681628400,2023-04-16 10:00:00,14.04000000000002,13.610000000000014,1008,81,12.010000000000048,16.03000000000003,6.26,60,0,800,Clear,clear sky,01d
1681632000,2023-04-16 11:00:00,17.0,16.689999999999998,1008,74,14.010000000000048,18.890000000000043,6.69,60,0,800,Clear,clear sky,01d
1681635600,2023-04-16 12:00:00,17.430000000000007,17.03000000000003,1008,69,15.520000000000039,19.360000000000014,7.72,70,40,802,Clouds,scattered clouds,03d
1681639200,2023-04-16 13:00:00,18.0,17.610000000000014,1008,67,16.03000000000003,19.439999999999998,7.72,60,40,802,Clouds,scattered clouds,03d
1681642800,2023-04-16 14:00:00,17.560000000000002,17.25,1008,72,15.050000000000011,19.430000000000007,7.72,60,75,500,Rain,light rain,10d
1681646400,2023-04-16 15:00:00,15.710000000000036,15.370000000000005,1007,78,13.939999999999998,17.140000000000043,8.23,70,75,803,Clouds,broken clouds,04d
1681650000,2023-04-16 16:00:00,13.730000000000018,13.460000000000036,1008,88,12.700000000000045,14.920000000000016,6.69,60,75,200,Thunderstorm,thunderstorm with light rain,11d
1681653600,2023-04-16 17:00:00,12.640000000000043,12.340000000000032,1008,91,12.010000000000048,13.879999999999995,5.81,50,75,803,Clouds,broken clouds,04d
1681657200,2023-04-16 18:00:00,13.010000000000048,12.689999999999998,1008,89,11.629999999999995,14.920000000000016,5.81,40,40,802,Clouds,scattered clouds,03d
1681660800,2023-04-16 19:00:00,12.400000000000034,12.050000000000011,1007,90,11.629999999999995,13.32000000000005,5.14,40,20,801,Clouds,few clouds,02d
1681664400,2023-04-16 20:00:00,12.170000000000016,11.79000000000002,1007,90,11.629999999999995,12.770000000000039,5.14,30,20,801,Clouds,few clouds,02n
1681668000,2023-04-16 21:00:00,12.54000000000002,12.25,1007,92,11.629999999999995,13.32000000000005,5.14,30,40,802,Clouds,scattered clouds,03n
1681671600,2023-04-16 22:00:00,12.330000000000041,11.990000000000009,1009,91,12.010000000000048,12.770000000000039,5.14,60,20,801,Clouds,few clouds,02n
1681675200,2023-04-16 23:00:00,11.830000000000041,11.470000000000027,1009,92,11.010000000000048,12.770000000000039,5.81,50,40,802,Clouds,scattered clouds,03n
1681678800,2023-04-17 00:00:00,11.400000000000034,10.950000000000045,1008,90,11.010000000000048,11.590000000000032,4.63,50,100,804,Clouds,overcast clouds,04n
1681682400,2023-04-17 01:00:00,11.410000000000025,10.980000000000018,1009,91,11.010000000000048,12.210000000000036,5.81,50,100,804,Clouds,overcast clouds,04n
1681686000,2023-04-17 02:00:00,11.240000000000009,10.82000000000005,1009,92,11.010000000000048,11.660000000000025,5.81,50,100,804,Clouds,overcast clouds,04n
1681689600,2023-04-17 03:00:00,11.0,10.510000000000048,1008,90,10.480000000000018,11.660000000000025,6.26,50,100,804,Clouds,overcast clouds,04n
1681693200,2023-04-17 04:00:00,11.0,10.510000000000048,1009,90,10.480000000000018,11.660000000000025,6.26,50,100,804,Clouds,overcast clouds,04n
1681696800,2023-04-17 05:00:00,10.310000000000002,9.770000000000039,1008,91,10.010000000000048,10.480000000000018,6.26,50,100,804,Clouds,overcast clouds,04n
1681700400,2023-04-17 06:00:00,10.560000000000002,10.07000000000005,1008,92,10.010000000000048,11.100000000000023,7.2,50,100,804,Clouds,overcast clouds,04n
1681704000,2023-04-17 07:00:00,9.950000000000045,7.100000000000023,1008,91,9.920000000000016,10.050000000000011,6.26,50,100,804,Clouds,overcast clouds,04d
1681707600,2023-04-17 08:00:00,10.310000000000002,9.770000000000039,1008,91,10.010000000000048,10.480000000000018,7.2,50,100,804,Clouds,overcast clouds,04d
1681711200,2023-04-17 09:00:00,10.560000000000002,10.07000000000005,1009,92,10.010000000000048,11.100000000000023,6.71,50,100,701,Mist,mist,50d
1681714800,2023-04-17 10:00:00,10.730000000000018,10.260000000000048,1010,92,10.010000000000048,11.660000000000025,6.71,60,100,804,Clouds,overcast clouds,04d
1681718400,2023-04-17 11:00:00,10.310000000000002,9.770000000000039,1010,91,9.920000000000016,11.100000000000023,7.2,60,100,804,Clouds,overcast clouds,04d
1681722000,2023-04-17 12:00:00,10.310000000000002,9.82000000000005,1010,93,9.920000000000016,11.100000000000023,6.26,60,100,500,Rain,light rain,10d
1681725600,2023-04-17 13:00:00,10.310000000000002,9.82000000000005,1011,93,9.920000000000016,11.100000000000023,7.72,50,75,520,Rain,light intensity shower rain,09d
1681729200,2023-04-17 14:00:00,9.900000000000034,6.900000000000034,1011,93,9.360000000000014,10.550000000000011,6.71,60,75,520,Rain,light intensity shower rain,09d
1681732800,2023-04-17 15:00:00,9.900000000000034,6.610000000000014,1010,93,9.360000000000014,10.550000000000011,7.72,50,75,521,Rain,shower rain,09d
1681736400,2023-04-17 16:00:00,10.310000000000002,9.82000000000005,1010,93,9.920000000000016,11.100000000000023,6.26,40,100,804,Clouds,overcast clouds,04d
1681740000,2023-04-17 17:00:00,11.0,10.510000000000048,1010,90,10.480000000000018,11.660000000000025,6.26,40,40,802,Clouds,scattered clouds,03d
1681743600,2023-04-17 18:00:00,10.560000000000002,10.07000000000005,1010,92,10.010000000000048,11.160000000000025,5.81,50,100,520,Rain,light intensity shower rain,09d
1681747200,2023-04-17 19:00:00,10.82000000000005,10.310000000000002,1010,90,10.480000000000018,11.160000000000025,6.26,50,75,803,Clouds,broken clouds,04d
1681750800,2023-04-17 20:00:00,11.090000000000032,10.629999999999995,1013,91,11.010000000000048,11.160000000000025,5.81,50,100,804,Clouds,overcast clouds,04n
1681754400,2023-04-17 21:00:00,10.140000000000043,9.560000000000002,1010,90,9.920000000000016,10.550000000000011,5.81,50,100,804,Clouds,overcast clouds,04n
1681758000,2023-04-17 22:00:00,9.460000000000036,6.0400000000000205,1011,93,8.900000000000034,9.990000000000009,7.72,50,100,804,Clouds,overcast clouds,04n
1681761600,2023-04-17 23:00:00,9.04000000000002,5.939999999999998,1011,92,8.810000000000002,9.430000000000007,6.26,60,100,804,Clouds,overcast clouds,04n
1681765200,2023-04-18 00:00:00,8.53000000000003,5.439999999999998,1011,91,7.7900000000000205,9.430000000000007,5.81,60,40,802,Clouds,scattered clouds,03n
1681768800,2023-04-18 01:00:00,8.53000000000003,5.7000000000000455,1011,92,7.7900000000000205,9.430000000000007,5.14,60,75,803,Clouds,broken clouds,04n
1681772400,2023-04-18 02:00:00,8.53000000000003,5.910000000000025,1011,93,7.7900000000000205,9.430000000000007,4.63,70,100,804,Clouds,overcast clouds,04n
1681776000,2023-04-18 03:00:00,8.120000000000005,5.6299999999999955,1010,92,7.7900000000000205,8.25,4.12,60,100,804,Clouds,overcast clouds,04n
1681779600,2023-04-18 04:00:00,8.120000000000005,5.6299999999999955,1009,91,7.7900000000000205,8.25,4.12,60,100,804,Clouds,overcast clouds,04n
1681783200,2023-04-18 05:00:00,8.78000000000003,6.4500000000000455,1010,91,7.7900000000000205,9.430000000000007,4.12,50,100,804,Clouds,overcast clouds,04n
1681786800,2023-04-18 06:00:00,8.120000000000005,5.400000000000034,1009,90,7.7900000000000205,8.25,4.63,60,100,804,Clouds,overcast clouds,04n
1681790400,2023-04-18 07:00:00,8.120000000000005,6.170000000000016,1009,89,7.7900000000000205,8.25,3.13,50,75,803,Clouds,broken clouds,04d
1681794000,2023-04-18 08:00:00,8.860000000000014,7.060000000000002,1009,85,8.810000000000002,9.050000000000011,3.13,60,75,803,Clouds,broken clouds,04d
1681797600,2023-04-18 09:00:00,9.210000000000036,6.980000000000018,1009,81,8.900000000000034,9.360000000000014,4.12,50,75,803,Clouds,broken clouds,04d
1681801200,2023-04-18 10:00:00,10.310000000000002,9.510000000000048,1010,81,8.939999999999998,11.100000000000023,4.63,60,75,803,Clouds,broken clouds,04d
1681804800,2023-04-18 11:00:00,11.04000000000002,10.050000000000011,1010,71,11.010000000000048,11.160000000000025,6.26,50,75,803,Clouds,broken clouds,04d
1681808400,2023-04-18 12:00:00,12.490000000000009,11.54000000000002,1010,67,12.010000000000048,13.050000000000011,8.23,50,40,802,Clouds,scattered clouds,03d
1681812000,2023-04-18 13:00:00,13.860000000000014,12.920000000000016,1010,62,13.810000000000002,14.050000000000011,6.71,50,40,802,Clouds,scattered clouds,03d
1681815600,2023-04-18 14:00:00,14.950000000000045,13.990000000000009,1010,57,14.920000000000016,16.05000000000001,7.72,70,40,802,Clouds,scattered clouds,03d
1681819200,2023-04-18 15:00:00,14.600000000000023,13.730000000000018,1010,62,14.360000000000014,16.160000000000025,6.26,50,75,803,Clouds,broken clouds,04d
1681822800,2023-04-18 16:00:00,14.980000000000018,14.180000000000007,1013,63,14.960000000000036,15.050000000000011,6.26,60,75,803,Clouds,broken clouds,04d
1681826400,2023-04-18 17:00:00,15.310000000000002,14.670000000000016,1010,68,14.960000000000036,15.560000000000002,5.81,70,75,803,Clouds,broken clouds,04d
1681830000,2023-04-18 18:00:00,14.28000000000003,13.54000000000002,1010,68,13.900000000000034,14.400000000000034,4.63,60,100,804,Clouds,overcast clouds,04d
1681833600,2023-04-18 19:00:00,14.090000000000032,13.379999999999995,1009,70,13.850000000000023,14.360000000000014,4.12,50,75,803,Clouds,broken clouds,04d
1681837200,2023-04-18 20:00:00,13.370000000000005,12.640000000000043,1008,72,12.740000000000009,13.890000000000043,3.6,40,75,803,Clouds,broken clouds,04d
1681840800,2023-04-18 21:00:00,12.210000000000036,11.390000000000043,1008,73,11.629999999999995,12.78000000000003,3.6,40,20,801,Clouds,few clouds,02n
1681844400,2023-04-18 22:00:00,11.670000000000016,10.900000000000034,1010,77,10.520000000000039,12.770000000000039,4.12,40,0,800,Clear,clear sky,01n
1681848000,2023-04-18 23:00:00,11.110000000000014,10.260000000000048,1009,76,10.520000000000039,11.670000000000016,3.6,60,0,800,Clear,clear sky,01n
1681851600,2023-04-19 00:00:00,11.210000000000036,10.340000000000032,1010,75,10.050000000000011,11.670000000000016,4.63,60,0,800,Clear,clear sky,01n
1681855200,2023-04-19 01:00:00,10.470000000000027,9.560000000000002,1009,76,9.960000000000036,11.110000000000014,3.13,50,75,803,Clouds,broken clouds,04n
1681858800,2023-04-19 02:00:00,10.470000000000027,9.580000000000041,1010,77,9.400000000000034,11.110000000000014,1.54,40,75,803,Clouds,broken clouds,04n
1681862400,2023-04-19 03:00:00,10.730000000000018,9.840000000000032,1009,76,10.010000000000048,11.110000000000014,2.24,80,75,803,Clouds,broken clouds,04n
1681866000,2023-04-19 04:00:00,9.980000000000018,9.980000000000018,1007,79,8.29000000000002,11.100000000000023,1.03,20,0,800,Clear,clear sky,01n
1681869600,2023-04-19 05:00:00,9.730000000000018,9.730000000000018,1006,81,7.740000000000009,11.100000000000023,1.03,260,0,800,Clear,clear sky,01n
1681873200,2023-04-19 06:00:00,9.260000000000048,9.260000000000048,1006,82,7.740000000000009,10.0,1.03,260,100,804,Clouds,overcast clouds,04n
1681876800,2023-04-19 07:00:00,9.28000000000003,8.79000000000002,1007,81,6.6299999999999955,10.560000000000002,1.54,120,75,803,Clouds,broken clouds,04d
1681880400,2023-04-19 08:00:00,9.879999999999995,9.879999999999995,1007,80,7.740000000000009,11.100000000000023,1.03,0,75,803,Clouds,broken clouds,04d
1681884000,2023-04-19 09:00:00,11.240000000000009,10.480000000000018,1006,79,9.960000000000036,11.670000000000016,3.09,250,40,802,Clouds,scattered clouds,03d
1681887600,2023-04-19 10:00:00,11.920000000000016,11.150000000000034,1008,76,11.590000000000032,12.270000000000039,4.63,250,0,800,Clear,clear sky,01d
1681891200,2023-04-19 11:00:00,13.950000000000045,13.200000000000045,1008,69,12.79000000000002,14.990000000000009,5.14,260,40,802,Clouds,scattered clouds,03d
1681894800,2023-04-19 12:00:00,14.950000000000045,14.220000000000027,1006,66,14.920000000000016,15.050000000000011,6.17,260,20,801,Clouds,few clouds,02d
1681898400,2023-04-19 13:00:00,16.090000000000032,15.450000000000045,1010,65,16.010000000000048,16.160000000000025,5.14,290,40,802,Clouds,scattered clouds,03d
1681902000,2023-04-19 14:00:00,15.970000000000027,15.29000000000002,1005,64,14.920000000000016,17.220000000000027,3.13,280,75,803,Clouds,broken clouds,04d
1681905600,2023-04-19 15:00:00,16.370000000000005,15.710000000000036,1004,63,16.010000000000048,16.670000000000016,3.6,260,75,803,Clouds,broken clouds,04d
1681909200,2023-04-19 16:00:00,16.150000000000034,15.520000000000039,1005,65,15.050000000000011,16.660000000000025,5.66,110,75,803,Clouds,broken clouds,04d
1681912800,2023-04-19 17:00:00,14.310000000000002,13.78000000000003,1005,76,13.25,16.03000000000003,4.63,120,75,803,Clouds,broken clouds,04d
1681916400,2023-04-19 18:00:00,13.310000000000002,12.890000000000043,1005,84,11.629999999999995,15.480000000000018,3.13,120,75,803,Clouds,broken clouds,04d
1681920000,2023-04-19 19:00:00,12.400000000000034,12.050000000000011,1005,90,11.629999999999995,13.32000000000005,1.54,10,75,803,Clouds,broken clouds,04d
1681923600,2023-04-19 20:00:00,12.430000000000007,12.080000000000041,1005,90,11.07000000000005,13.330000000000041,1.54,30,40,802,Clouds,scattered clouds,03d
1681927200,2023-04-19 21:00:00,11.82000000000005,11.410000000000025,1006,90,10.520000000000039,12.78000000000003,1.54,340,20,741,Fog,fog,50n
1681930800,2023-04-19 22:00:00,11.100000000000023,10.620000000000005,1006,90,9.960000000000036,11.670000000000016,1.54,340,20,741,Fog,fog,50n
1681934400,2023-04-19 23:00:00,11.240000000000009,10.82000000000005,1006,92,9.960000000000036,12.220000000000027,1.03,0,88,741,Fog,fog,50n
1681938000,2023-04-20 00:00:00,11.360000000000014,10.930000000000007,1006,91,9.400000000000034,12.220000000000027,1.03,280,91,804,Clouds,overcast clouds,04n
1681941600,2023-04-20 01:00:00,11.080000000000041,10.650000000000034,1006,92,9.400000000000034,12.220000000000027,1.03,260,93,741,Fog,fog,50n
1681945200,2023-04-20 02:00:00,10.650000000000034,10.150000000000034,1005,91,8.850000000000023,11.670000000000016,1.03,0,92,741,Fog,fog,50n
1681948800,2023-04-20 03:00:00,10.510000000000048,9.990000000000009,1005,91,8.850000000000023,11.670000000000016,2.24,270,86,701,Mist,mist,50n
1681952400,2023-04-20 04:00:00,9.689999999999998,9.25,1005,91,7.740000000000009,10.560000000000002,1.54,290,20,741,Fog,fog,50n
1681956000,2023-04-20 05:00:00,9.29000000000002,8.32000000000005,1005,92,7.180000000000007,10.0,2.06,310,20,741,Fog,fog,50n
1681959600,2023-04-20 06:00:00,9.010000000000048,9.010000000000048,1005,93,7.050000000000011,10.0,1.03,0,82,741,Fog,fog,50n
1681963200,2023-04-20 07:00:00,9.390000000000043,9.390000000000043,1005,93,7.740000000000009,10.560000000000002,1.03,0,83,741,Fog,fog,50d
1681966800,2023-04-20 08:00:00,9.870000000000005,9.870000000000005,1005,91,7.740000000000009,11.110000000000014,0.51,0,20,801,Clouds,few clouds,02d
1681970400,2023-04-20 09:00:00,11.010000000000048,10.54000000000002,1005,91,8.850000000000023,12.78000000000003,0.89,311,20,801,Clouds,few clouds,02d
1681974000,2023-04-20 10:00:00,11.720000000000027,11.300000000000011,1005,90,10.050000000000011,12.78000000000003,1.54,250,0,800,Clear,clear sky,01d
1681977600,2023-04-20 11:00:00,12.210000000000036,11.760000000000048,1006,87,11.07000000000005,13.330000000000041,1.54,220,20,801,Clouds,few clouds,02d
1681981200,2023-04-20 12:00:00,13.770000000000039,13.370000000000005,1007,83,12.700000000000045,15.480000000000018,2.24,230,40,500,Rain,light rain,10d
1681984800,2023-04-20 13:00:00,13.710000000000036,13.460000000000036,1006,89,12.79000000000002,14.439999999999998,3.6,260,20,801,Clouds,few clouds,02d
1681988400,2023-04-20 14:00:00,14.640000000000043,14.379999999999995,1006,85,13.810000000000002,15.560000000000002,3.6,240,99,804,Clouds,overcast clouds,04d
1681992000,2023-04-20 15:00:00,15.760000000000048,15.300000000000011,1006,73,14.960000000000036,17.220000000000027,3.09,290,0,800,Clear,clear sky,01d
1681995600,2023-04-20 16:00:00,16.360000000000014,15.75,1007,65,15.520000000000039,17.210000000000036,2.06,320,20,801,Clouds,few clouds,02d
1681999200,2023-04-20 17:00:00,17.129999999999995,16.360000000000014,1005,56,17.010000000000048,17.27000000000004,3.13,70,0,800,Clear,clear sky,01d
1682002800,2023-04-20 18:00:00,16.980000000000018,16.30000000000001,1005,60,15.520000000000039,18.010000000000048,5.14,100,20,801,Clouds,few clouds,02d
1682006400,2023-04-20 19:00:00,14.82000000000005,14.32000000000005,1006,75,13.810000000000002,16.100000000000023,4.63,80,40,802,Clouds,scattered clouds,03d
1682010000,2023-04-20 20:00:00,13.060000000000002,12.560000000000002,1006,82,12.140000000000043,14.430000000000007,4.12,110,20,801,Clouds,few clouds,02d
1682013600,2023-04-20 21:00:00,12.610000000000014,12.120000000000005,1006,84,12.010000000000048,13.879999999999995,2.68,120,75,803,Clouds,broken clouds,04n
1682017200,2023-04-20 22:00:00,12.03000000000003,11.510000000000048,1007,85,11.590000000000032,12.770000000000039,3.6,140,20,801,Clouds,few clouds,02n
1682020800,2023-04-20 23:00:00,11.800000000000011,11.230000000000018,1007,84,10.050000000000011,13.25,3.13,180,20,801,Clouds,few clouds,02n
1682024400,2023-04-21 00:00:00,10.960000000000036,10.379999999999995,1006,87,9.960000000000036,11.670000000000016,2.68,160,0,800,Clear,clear sky,01n
1682028000,2023-04-21 01:00:00,10.760000000000048,10.140000000000043,1006,86,8.939999999999998,11.670000000000016,1.54,180,0,800,Clear,clear sky,01n
1682031600,2023-04-21 02:00:00,10.770000000000039,10.120000000000005,1007,85,8.939999999999998,12.700000000000045,2.06,260,0,800,Clear,clear sky,01n
1682035200,2023-04-21 03:00:00,10.470000000000027,9.920000000000016,1006,90,9.400000000000034,11.110000000000014,2.68,250,0,800,Clear,clear sky,01n
1682038800,2023-04-21 04:00:00,10.090000000000032,9.5,1005,90,8.850000000000023,11.100000000000023,2.06,250,20,801,Clouds,few clouds,02n
1682042400,2023-04-21 05:00:00,10.129999999999995,9.57000000000005,1005,91,8.850000000000023,11.110000000000014,2.24,270,0,800,Clear,clear sky,01n
1682046000,2023-04-21 06:00:00,9.670000000000016,8.379999999999995,1004,93,8.900000000000034,10.0,2.57,280,40,741,Fog,fog,50n
1682049600,2023-04-21 07:00:00,9.300000000000011,8.810000000000002,1005,92,7.740000000000009,10.0,1.54,280,99,741,Fog,fog,50d
1682053200,2023-04-21 08:00:00,9.850000000000023,8.970000000000027,1006,91,8.850000000000023,10.560000000000002,2.06,20,20,701,Mist,mist,50d
1682056800,2023-04-21 09:00:00,10.960000000000036,10.439999999999998,1006,89,9.960000000000036,12.220000000000027,1.54,90,99,500,Rain,light rain,10d
1682060400,2023-04-21 10:00:00,13.050000000000011,12.420000000000016,1006,77,11.629999999999995,14.439999999999998,1.03,0,0,800,Clear,clear sky,01d
